file,mc
cnf/soos/or-100-20-8-UC-50.cnf.gz.no_w.cnf, 11157721055232
cnf/soos/90-15-9-q.cnf.gz.no_w.cnf, 0
cnf/soos/90-46-7-q.cnf.gz.no_w.cnf, 337570197464788761916351028417622481222047557074099289320074402928252366074909774720753090081255985611714021651553171104950344337310344131054206238940527006115513866658065507509540424469799913667272577033833453072153757628919679712827062945897406995361248493794794135976765749647705319066396227289132567482897458913283529855451824422212871122572435526661794836081614922736680745855968764562388694957748969441609568256697138394278673954809084234576356023741118312050707202715570349529249519587355006638494199869013441933139854995736914372125411863918689602260952131037993981544999817446954755323583819699872151691584816679920037617348615997042679044435750314123494245331677023420285877132846419153620005560261921026760486161155220830010837136495300812156450692901132029004399895934579769394949713956708451863991905786114710309292377283696159619036593067906727535736061283276299138940639955953493644938462321061421096019227689799335671781552640588679311631067562094120198659248305893963302783640738090244459715114957989717463740879285134878340007661960367864907264309201346122341864403427389250532906398783049014232739241602310230082706673825051041230158016981658052710065624401240810862137518051528695357210379450178921428877985829921499555774184999475284468215513034689341584505226718114354584320650807775687163910537239089924888980949745087861470025055237563839163769358826737282421780996834737047995128799284598078720805760909218297328169217089867654154131292690913511716272272551817650642160430609974016557016826049655014097716967947677916472397176639970094386887843750549236498466049399772734328899983677144996083486007847064777851347098522682022872733583386981908735510120969829356052654384792931420784964045438544681208630519761659897105556698865509513033113441584264516344592912084791537326140264652110477868976814171553620344840858691364277867709670933451106946702355517001403565403224988585487531658775341224382232430169303611519550970150735178346876583443321523799608472780247595231294972490540429571303081667998796119768909451718666549723048865558890435496580893431546042503327973839940172620013686322672587667069347973255390679325411958727171970734405830780364678931623115328811653906795767112026924716605755928568717798749804047773850632266046411945976076479594241519012101954265065977748283357331713251536387870721939645726232619713882233403381527810259693891376471871915011043003639712877674598905158588309284161497370590542096732058920474356606678830302341502311071659040178176
cnf/soos/90-46-10-q.cnf.gz.no_w.cnf, 0
cnf/soos/or-50-10-3-UC-40.cnf.gz.no_w.cnf, 172032
cnf/soos/leader_sync6_2.pm_7steps_7int_1fract_elected_over.dimacs.gz.no_w.cnf, 6742256707568005563389272810070495383171425944103018483889872763897836570629411651320642514102887563208610254641912871426821749110470326190231396371287502067796192319073318772358413699924187865408759314515683039932879684058764804660521052163125031883057808324865492283590770469625683285213629934077390925764935932375578655039124225231597496789079990309941913931562835994036157079369672005619401802965850254783211519914729762769677116475105493346760327206070065598583288694204459953220360645063880945364202831023647712303160867073700034179547789819569824544357658477666013036752890764037708388975372348505113446557078134154558868297591200901127085608794595970920844406394555622167627042171736143957664423211539116222622665367668936458003391506825241958855919479992133592620481564244215652379382955478323284924954666342061286363991002330228489409923184107137039207070100196580418695279380221610079073618973099407492134671090672169930139575539306611938819596918702873779043274012248921217354532012269231538587341115171647031935600917590516590775000979841917251020899434404309907231912794183035907036883053838702372378013968055465067725689412478633378598177185057975743161278154772463466892947372957880542131443907912321986917396838525130413602195980053814501717216303514537935048631926756445197925229105998275728915511985124091855231611380486134488048974090482375919320582110886804646882779794631731096968058230363081475551036683032754874348317012779695633343073533997907287028047798468820881844640137078385473118833625201385171131302091512925534064205700998546433553567232283769117682732796646333285460891386663754390820302857058822576622406273205364482882005870266804510652363068778294460213711167997221937642232890140738423417100020641828067753666217250675359735972595239227808113533858654585937358783900052800420862357388571704096657732635587537815359207655616057595480277580899521526692167145979279452145992982203442378132670380572676774321264718637718266032515906035430073614904929743487941977057823195739148918780406900805478156929873695927568934499211800707913801072310997180870502672972900561335476295768849415414652619709937682875193893009080188650469446979949386351119182896980411878091945439046488173359323205944022374275238069987609700654045488960662750078286079046624103218052669866806750917828245588396981880558744148012021307430659132956540835320397193427389749006549744937694047011416985450225223797647126185197434070899645561040451626311225161062750396097841699738489831173495702234897486749314778884567662293795729624919517865473628221393717817379749051670189678869837197975538503953592502309858954073799425625931262663429996344205745868287624739928225911091878898568316468243510999806611269745131420721712475561571502955179548368405606971748282294213993745996281164111612394374649738426731898387402353846928116555796661624867791288388756227224545388154040922815235046963072962434066243973286513561204606186386190998070356325647702741395267377532929936091382345148962192691905518324570251114728313439631285117884282865682367514687696731246330980330534328702774433763859280030248537701591217886322952732650233293922211447580164438344318753103542178087282253560027837414907256044603985095308993708121310260585473593562818788703231404200436695788058407679022883109953884594396174931828448702626999308025742737066542450034575987752107695864091494084568052168925240127384777117987689002490099412937780001629860375954201727899070009071565702781418659050879580634296131193937245655314524047115156308410525938313297520416301031074665854444966395415044143289989766519414126585720294690438126873828830589565507514921461945398316917917075794772458555346504957598032149463229763729923142439991279373010861608705737348867669632779332828460312884348781696285617562827166924639823430032461870779406723326050662079842768247566605824582758354217179663120604189840910341224507172518374279988652510254254119012442963332774747134381197131664535868566471329622286724500586968314755699229992075911025687985444123073860969780201509703367373895652269769879671608113950044365350430339923267255619282311241790911780240583431031735638876857609024183152847432391767254679634864018072362567166357118685861272160179133217858386165366882114179687599262533735928900389542585473873865615668742062574612855141794549927027085797372596353481058638770385159805810556486226395832752568310132120704028968006128742071784971213438543867624257450493957974869813856258373948939431379165034106186394035158949567336232378890835606959314280838868296746886875784656635212432204137936973201137408777018337527044200303580423945695744769489072016883504092015050763391382178598229037230154889855075858290582932627736473908022074989815295993218321025769809739246115714164242858050645401764760859806736198885796544761112268201095022155033962669945006590250662504889622596838845776344732735971947253577103143057837051327143473035479843303510527668383970165754595007931458853879509153365655379178900907110988534756279129685124208024207234476844415251293060330963326737708510030080990025511993677170888461769869268788372933584031913374229751855715162141839260683979187137177649978578568443670848548726415612255481868222687112290029740137926943432239416141807977144841192408665988011336641564225959435703997400858820358261740736985148943340199406992554972850407082569103144503674918131684658923587485118418286477584701097887061477280243743934933937580858737595916664186746824382421217927360042413730760724564508587570839958097925216424076974769574390733172153145152387506650752832127937634661904127288405314640889824899022552943659847431371628023114297162935349724922230576313327200906471993686752677579327859512482215146189223552091536206066979947625577446795839294066182463759491350046480414284283583613194953943869494674492134336864199487971238909109446192251735168152607470198737272099048229967655401793626072689863092216364407504187833541120944685146000548528782152942561790966573862820306270900138258779969184193580216654225835896554521997125999048009541858394670129425890112779917228923409993059649059404134938839459872912443461001765999968516359593499978238693166221932116118857003933596554296263332184392949254592077818009989141975361843414725696490206251329477386585376561985617604219742253362000215872620199427713939663671155314204980858858574711535620187001250514923728169510655460710354283036993752093792018581143590071221753211020446009745460251455303545342723426368298597102561208255690180359975582695201061488665022213650188474584756685884401564370530580675817772049746936645049006358210533337550977593573028727633214005628864807140620493351687777445962115127028068798699599139261849876141265401655968510804557388047565286409163050953447501215527205032221957141018521744027019876997434455876850746104412747065138626592326554839913151749388208553728315038369858476987201902811070795399095544531666430734163618189667495467720749435661597237704702150122452445362662569661273914796681557175098956590111937029653395418874997396318296942945919489853209783754135341705952598851393151185327568774012840240440632250106173999024402881008007956635866547638578868442263104509191859362174586094067318660838049047537316169719438960863414189191835547975365999503097454033979224554125091104410969508137687256225295882590976317726092691468979752671864950218520372143934858719446571666039234783980449363358347330456530652719392858076307870531069041358214381217500921323357070439274204949451191592667314368255386039000300481991270208390450960107894932345629999494572261823389688167383170636340795003748023834270992350243414798945409027005205171194533528326228006557203123509444412337167918218714503495983793477256829144690443313213426788096958323898169661852886628284592203932052769653040625244233724121413355780830047800018098279228030236457736262256838748768159927294184349041052666761422901769058324452730392646020808344909216820279417488372974730869870771619123652784732862001676847730451299164870893336746543093691177117058669447011294424672845024508598678652176325824539544033594849573389039173605613273930164456533816347657524159501688552702477603458095363399772621840125409000147062075790675933196007330906975260969153383540640036254667579231435721519357184019104431525441993641936485376848033996109371663588176888713568367007844414355997446383623881852701538066653082337274751404004539632561106324473628379664107032756743939085702651228955748042012452652273338353562002696948176803594870182405387408376713885643906253025106580121965993475957111121474214552629041278732841588590303946665746654923902353551908409971248896192129242280561478517080044632868593716660043950603761557127749671006681150019760704776665455969854349448264841500049722837232522250141961088584966880600562179891686498788368808203850655831421699838749254748935615599830532157767576461641241876448471357554352613483301630500683218844672422650536648118505168253716689435419759969498838548242259714100161412313417721398651164994062063904349432197701054137301445421877119692367468374925269445604719763505465344921767364709085830902697866902608672869058900482512848428169874167765313955100076034454331468890721813928658682967532205038865182783618138587186011141524069261404433952713500256825804101002983123179865226572873773682692226469021171090751618885518989632906849850879588095447895355416910465614159315511540457438322582814384558589827749227153117816637039032694776871860878643146198346512069016929869753234929831124298394811967939357991571952537120939846643026452678158086173527448107799997305696840558554686122926471571532076130142795137851159248736375703101784879082995909512655746637246585390025565466013262685260223250483956266533597375881472695962688080561381594071216103225181142323238452902355402886820026739271113284298280411318429337117298009605017850743309083758691520918163576403467841858001330896753888361348441055933724199818898723089781532358988774012468093197347701837235951262268745949282075570318996877878421386282469722166501552969355601061592912433574716849309374556567566666894382834821408137209105298412127749734947729424382588663953284240350115902645154416081015173192244801033928900360887353077357646352537059834411450427171680311079262681227765376055203510473580483679318752596403026503521616179023411579345883617359040581685170351861634958046593109897666372538198936232786433999818055181834443953081525199578555938427008644378379128910566528832820723402467233001425942651116074102076952313355156126661709927760617181099933606179167035823124020627476583827360158719966543750523549572111827869986349485361491314314610952449594449226997184812041630221306115667269891142081691828023355176600543770240751101025702664710601978799458067993597326607199549504356136775921281866717652777161675882724444883361282843238541702627259377216231766080054481969227697137658755143171039899302909504172258197513453734717523923064625801193096081449507494626656981054436407568970585281612974833053062696448856237814164437096780672138649640844814565631586638061696922378403932178407413343254305648342976876040173406422702626888638890730993421045975079339878056583899810059333554332313321880277893896753337165870930043125163084941831817127274861001497681807726434595132374435442178805850850592160261586276576049080831414315788593259484444303276795812249152134177453293713059781384430630142759585719497663978339286158946566535800528885012079992431508259616671782128559968352698850259380549669538516031244129259736549728501805574610313668719637078225472698004577042299851822481736588391436729879257440937448219303820128200408031963213177299832094587024131020088780542538925089244036000378072635084432999344347071304304312153632307123678542379280918523743444477356762027885671018263768514085453533109075489671255766836142422516361100952065917582881219348119751917040680749737564104862211350299670133340934985944662077168456979029317777610975248654638139590574359288911310806360938292798866456508132657374526406465198060139994965904976146916573693530055592693554298475637596191619844319882885655495166684084318066565753212502695773858548146436213163820812377004324043169292577519161767812871952800850433128325024739689977661926259119692669613481054042773650568712390608556444098998641765027466448840182980554198205614872225294924601031399298441337037222547958223252799854871443744110295204132961584714344524178127914837383851186228475418807736805142456758366842792020462095495628388617453436720107162780593545209719073627721449303768551830726279044177560127391928522945731819425248385049840159147644857827562700611830710064523096916684709196574170180874600247880169125642667038305540164681449023252899967794322441601171631409305575905895876235080868969437315919105980882171389073435870696532626916032153145609261013686803885510389231268953966865868764070466475505503917265476320546788355535932139104572119381294877893356851633849276874746370084815143719682070802404642982556961725359329449285663512175218757566405138598449508593800791535803881109589277106237043112259800401698516497022152595160672112097773661878560603967753228374256427939589444093208501767444523190966289118255348765732873195248894141963870016393883257383776144815194336593326427777805126224052291159563263569893355673030472771075103151474289231678926839672084490958340966040544978301950739116408491500265675064925213101073755393860145474262665377668294495277998554160599447869938832471740433281278397895631086893462208582694030670268778845680273277180038724941265758163416699139444654692449702219647999189000364317140621247788721860836541784708729672069176095167511797253038427294750322062089283602219008
cnf/soos/blasted_squaring6.cnf.gz.no_w.cnf, 68719476736
cnf/soos/or-70-10-3-UC-10.cnf.gz.no_w.cnf, 596004021731328
cnf/soos/or-70-5-5-UC-40.cnf.gz.no_w.cnf, 49152
cnf/soos/or-60-10-1-UC-10.cnf.gz.no_w.cnf, 494780232499200
cnf/soos/leader_sync4_2.pm_5steps_7int_1fract_elected_under.dimacs.gz.no_w.cnf, 4735762471907255101552082919877071580909746829389220449130284810922439462834618018645027016929412598658111208877473494930228351964550689321269888828146900035925876953549941185932508941869105669914932776662294981728486351536171178498261701444072443019842339480998438658762464017509353268793663189820827136217327631217110210256093566638106662233808758230786802966144714147930479676068634935790192751095078719451760767264733657184954338391023168826997366395489247079612285976854191896097584816158628531814414946188565301544674263540125357587447569773295798702354929463324397566448732585326396400290082083190918411376904286103034210391017669703503976755881822273499946474748543052970259959179371696454653365383292053862800772331852376021120020030544010255577677607690994276318197061304787073704688324380368000991123313307476044865474567153104060147522959651353655436617736749838721647772535908631830424106475332179160092315960072805280873062066311984935806127234422845157232651645071079211644261194920676258376457118493170933857367317359299240046941094477824773686871854183349526677876986536322243911151609979728209106148152055012731612191022503650837886092271427927300819977908874865754381934792773955484038795004498522313266298568987713491568938217334752560249862914078033429657249202847769008185171799879671283475529470982131474921397562165051322402009168826698653077129236948369357567002867396990043497841235545039402517303408864196694374674864618234900147021348854779105405351315233888705648175163103276421693552433231967322510004794828817491078795676651018113027223451531482057010780603907655572294752925911799367075344441430146097001323967045260987554072272314734071196914259828721669666978723680229894949716566426215776627228151003168039576513734235102658665114663595833538822178416887885190164932025326080958361293066450585379188039303098153815264460743001618387564500796645757189935369994341319699337681030234813922486314032312706236293036988004610376448734112680090486072785492719880261968258955489553890458449279501047211928225470512453633372797857014209989977844261657102684060080797158728369505791303803833635708061576137383210758848617128943540449526906289904782969692588451512154993433352725702012944867741815376986496349793258475590246087757333256235698037887003477847233595076810879186636611137803046350718242119361237739391333684661297192054482583078357152158987464665725863192070858456311570282918411429473644200416076486003387161467416525850432319433538270589039852615866483400029159856307343306009884685981532205008753907525782138067968782174177251868123338276924492021138354617892339156902865533473644828225766044954319533526542310984057383360206884530501591215409132905808290161518895378979564565626826051345777339800695722650541047327829881704768784180601229786478059394006672455918152528412767332896132674251542723849373148690150877436309383226870855210870435980224909366765665589546731852673569826372332965164632520552635237653752576112154897599383504439302842948771114933128219572393330525875946129365347923416503465053590900041955466647074035497599925639281798033163165939076839140732578944118044570393683238706643986402685988211235446324720869874066002590561903620515333324605823194620391662267063380061033722230767384022978722100921325300592694949371792544854907396071085156460087388131544674480539770193621292607318786294680640603866116795598059848569668816675937977415550110002642546931914205804104480500319905400709452968042585372476875740188602955627792715565698643937054417000692203889757169449318818264533732952829036164034804673741831375888785003314717522476009192091154067982084199720811092061840164557301006757095572455164357815025867807202172044789986228405197204760591881292632060595218252760153957349398819158621627864759326114646707160716876298118642060589271937372327444660003852917022469771484711660534468424288994777687507763543109299154005674693292265618040625795424613328988120562610979595866463904747148167656459019425006705866217011015913717099172283422825238172789586169867949309289145463421640614951018090877613583118609148368168495585312446258253238315512879957752494398377223169114888548761441700541258624654679386050955051815068988160040702040888445009745843401099598841027273573871119897690333424586257616812432194978949157437784122363574167135045957186187332860156995012933691403693689794657984072482102325908356591341378072253514836072458767250506524085435666109635492050232704846300637566738542259590193732433898511149844077367958773180763493298230820594652731803556566851274728142238086864494026160814373248433991539166547785146479281501326011370655336780145085501060674685658332675241270190855040841807391098494556144512870501064509485310897708273345872041990666925155349615939507533158241156089643588353475563943182281658822421410672494456545017475360671035045858840718684411987389585649015213578194197310726380220463360758933714171195165814797259397014423364175194078426200284253049853620376673968913716483571853561076333900710053068766017499202036397798190908442216515117731953496856063887187977240090132442670295992331037829193289361200105567000516840425163690368030301349497384898357069411779613914841961472249228394984346494008442591768609245465666420371154937033757855723529788827936722510407647230591330091017813611361870093636747018667434450421029582853119271823920537580708108995888048505549199813168615962294518163539028836647976150886096275178442522689306414027727930840434636211742757732777099165448498024913823756404417772263953684818208601693363872955543520223858556515375484856380273438030576891341520715517423878863605398987600916187939053593594342758213640564372476195359108280092208758601832053956337144865215387592251225884664496427596434042208261894830272723180403297823027737917366087533041736710220133951757052459617961821073673245267255473818287719885557965129916387403208887795053320352361558703426014227412953842143758879767388280048809033023480145202338465403252050648175100051670264411538997650597966147912441777711950042787335474499717363995382509913833540522912137016538760212629862302414942136406828511740833758208356967053058534929789816398703636608648075303131310199247258735196232789958440151567797284531996112702912565348846167321278457339888004890054043048110942869782981111993094170829490419498073442480448530473598186243962441827611386025007692427062122796575750366047646269582659360279450632388024583707532769246248659690169526356859078550906111131731730075971246867254801064866343960460846614038415012440647536122231430687771240045593183953115896373549195410830180245608203344668456488627206008871653123718253643369454602457198859391850996361092576667421303970978573844243014387278187480421515324363269681847834010797135750146352346521577448599512895805767947886842498467170699881090134928417029202197970580627355263693053078577140876066016308991792657241381709500195912488702346236553202706516082257706598194609859930312912684153246560829220646289408
cnf/soos/blasted_case49.cnf.gz.no_w.cnf, 2305843009213693952
cnf/soos/90-16-7-q.cnf.gz.no_w.cnf, 19490628022799998160706764775750376621752453715190015053735812914425897381532852204931230131764020518450609832462817336366918339730406188093155974592625306839062555399912946059741579310980107296705599186958436757747371195850789749891492727230937931225655477606208555094163657179983828221952
cnf/soos/75-22-10-q.cnf.gz.no_w.cnf, 20110922251649967162864105411026130564746114383645687779902750642486612264183981360005005755383360159636775242544194353749102068749132764137024846941834869653937583848429775913489414849548701239275574155769260998907455661447168187076423557262222801163028236749929075238642460335399111544107778623515767684387240655224360567482252134640056333760274637518523494527814613393446210973896702812041419273199377798441687035424025961527508419143510488610815947014781981483331131601697323009162695639514516983341231616841052255923222189728033602824811212862606278656
cnf/soos/90-18-4-q.cnf.gz.no_w.cnf, 361097686289182896801812372700321766096606063397672109667427010559884461421190093092106734922336487043998593455897163077540064574377907423018832046487842950367873670245903045878290682143468266432106952170805532320991190665516612461996646308585940536991105601256595054473292359145256677661416950804830441954208366466092684812321607200650169720471048917164464776172011520
cnf/soos/50-14-3-q.cnf.gz.no_w.cnf, 1412006979354108748474554421102313931675676955925788762341700965431346915180599249952936960497614998485448932749141998289061648432939195473813276544243473053215398045741358060286316036246351763861878679739417265182867456
cnf/soos/75-17-10-q.cnf.gz.no_w.cnf, 3316158518186977171087283760642741158699936149735704467159471849921418683482035763477878926564345847729145083728966646356210626353328840324989147544629059746554141479347263264595425816446455256534872353644097455203319930608430165174159005378955830171087831965898486080345430665055936553487340789901656166618033483630075818541056
cnf/soos/or-60-20-5-UC-30.cnf.gz.no_w.cnf, 25857548615680
cnf/soos/blasted_case132.cnf.gz.no_w.cnf, 2097152
cnf/soos/LoginService2.sk_23_36.cnf.gz.no_w.cnf, 3740158973844450705408
cnf/soos/blasted_case210.cnf.gz.no_w.cnf, 1208925819614629174706176
cnf/soos/17A-6.cnf.gz.no_w.cnf, 395136991264
cnf/soos/90-34-1-q.cnf.gz.no_w.cnf, 7900995297962214529500330239057322189478659169872896797190928481514564189972568393577396791458118029553951069414311732674836224573211716377298500663977219153051797114647818919484779414595077969410955497927134934073011292455003334192219580153294052221016221976479957670598717806926271634458243740582156768571746177474941174181900037551967477967355856702287620617705873940450802381870990920789981502630937045489357173594843581629522918194318558100736820008663466740344512604648176148395441292408258082272204972751410868214345022070792664588517551904354708505437401083167896485208328776110910864610876705169426718701339232446056967422784813678825716838813406090451039816436848578342416557235378069438423215450894122614565988439271623217433042508173750764005183816827496454339610471644274287313506091637762561499864130228374312088573860827054138082343262456999308353127780263577042567431805121164435052135406433708344897757355138121737479321314896876394272315909628548794589567600816261401005206465748168587877617405247315595757581128120973076837385182666929794057925663168036217868888615578694188246133150272881415689136449325377153814326086861282014119026019813445473071093191192193784866343237334755957258986915897616485014406957299867056844565110954741302779349910948785810865933031357136821118492115233725840622884663438419714695056628338054808993792
cnf/soos/or-50-5-6-UC-30.cnf.gz.no_w.cnf, 32768
cnf/soos/75-15-4-q.cnf.gz.no_w.cnf, 11484200471308459442971932357403610234779417408040431664306021330626736666146514567897458990595675978547173163196818887749833141163586424056878455442667396427825662597499664053008987305853070489274261043300929844237848151996301771029758873629696192413696
cnf/soos/75-23-2-q.cnf.gz.no_w.cnf, 902926718945922534001475480068566798058639355089016743902033532807361012479324570666920433142862658864503296862968188323847564658629454330403958048292853397893650756235262269855016779631087149683275939106496076144560954123063564938358164234230560356860467582532287716201159429500095522271680247014125726712548574434304656714778905029964574691695799381527853814645050251651490838994508431688423974240129174200611475959004699923776044076838576586108758047592824899532658765596639929611007415737777892224574793388526608178439903928014067894915552581652703806819681137858887098859399142077331025568588334702264320
cnf/soos/90-10-4-q.cnf.gz.no_w.cnf, 2348542582773833227889480596789337027375682548908319870707290971532209025114608443463698998384768703031934976
cnf/soos/90-42-8-q.cnf.gz.no_w.cnf, 3123274342445465558326595435397895293994103385351164208424792068135398183407402018432880393941907052952108263999690163722368674573389485308028944065124247236739720265752441883075597998873797574426851199422986473610363444202976944901006363019428485103126594721934794212531501017233921855087470406368560816274229441189484643311630911100512273762229430097724174015760630629053624883593948479965928062655030844323516228454250403001957699444228223533403809437773613475118833133379444850370418339427036107467275446862107111462439842892906428129950276823944878418893409195507775764056216071315700719680733108339631888568061938005413285705136989885149082359606452192711639710145937895652977684186875186616750572867100891304342000900440943109343379423608731034102955778632884719450822693885301952723849891675051730275849393473165984186883601454719071270294108544673102315140728421500603574845071463374419702909204991593384512372334638331686547676001200944637631009344008312265815562700161381344597233019211556032177579260140619190114995197234783173554127969752397050956958885894764862831583373796138551887265955120204141278988067340246474281720686767440374043842863728943340866003695108631880901660595025465625922791294518043171091754809969881332035646219954027638132133665069477311037125039638429200185441495813231981924285476041049790562004453494958797684120653817944669955933425920481381110714578846473904599557966724741426187161502351319463686415235769403492418184256146775657435926294865146882772015522116803552384621620074269963128861142936774604855833287455526990790813676504748859250420324070607906014903632106772168911438914093697234845959928993541337987522200953039481580075086390960557960930112398074192400370144891454407157527727034741951166401562452137045079915360204374015354464610622252010291878246465813812256042383816509133415012756346098453655592175959310916772380558532334556570322410046655927252257939649109788287960102398218044763322200490795279106832461181615126195107117549619248339160489470055636979588971703769264906550744610515189634926146134114874274349056
cnf/soos/blasted_case51.cnf.gz.no_w.cnf, 262144
cnf/soos/or-70-5-8-UC-30.cnf.gz.no_w.cnf, 3735552
cnf/soos/blasted_case203.cnf.gz.no_w.cnf, 70368744177664
cnf/soos/90-30-10-q.cnf.gz.no_w.cnf, 3840474719558924143666750026277252430179451646190233773051560740101887309090875354303424086592749901993526061964119864708443103134245091435040429342317136969141982645415615236714140507680582695855498988861844648529939637582439962348383754586034775760535905309752867488912051483725976011391211705539999543719923943604862599930992537067535250750725731750691996063524993072186560870271095779924911793135234411679321576778083484258176650498628189666183127659727749542201266996846167494621365663996247510065944390914583555501374477719702151088475863307110075063311562871623227209760299549968375844618720534932759177508694502756112507562029272101675278392914366988742092128347823815781838945552218400344631725760966490537466431718764587930483559642083177025293892213100509372315644891077623796712738747234879541822725045650859393621165706747811225772756073445010395675513519000462685525208833437971957919154765185260415518457661261988907063705299002602755518318292737764486148582633609504540703789570164902526956274348349268262413806912304270814453170176
cnf/soos/90-19-5-q.cnf.gz.no_w.cnf, 0
cnf/soos/log-5.cnf.gz.no_w.cnf, 724152621485436659540387630662916505600
cnf/soos/90-12-3-q.cnf.gz.no_w.cnf, 1702469819712391209315511398172185517882819954435539741529826937878014709482618700926394790884040729634369485225087252793206253023929727665518359016196534173696
cnf/soos/or-70-10-9-UC-20.cnf.gz.no_w.cnf, 30064771072
cnf/soos/or-50-5-7-UC-10.cnf.gz.no_w.cnf, 4123168604160
cnf/soos/s641_7_4.cnf.gz.no_w.cnf, 7502738514509824
cnf/soos/or-60-10-5-UC-30.cnf.gz.no_w.cnf, 145686528
cnf/soos/75-26-7-q.cnf.gz.no_w.cnf, 476418619515067823588714793638656202201857139291083867959899955667653856265612022291529050965698956954980403301461703015038614868574193962397485499515664041394986281501470694218497988307090612350614568889981811581986638138356992766991125087684991039263797693265785104917948470363624188015370806861100688624248678603221354110605494242806696770917600281683633644108236805349374738136918815731368582599191891954042154031640578510234055103862187476613117399488481460317825611407737894256555037882572203580919569719825554820635703945122525655142867259335210893272327056051927519150227161849803955583483422130016277366149645187225958439976324236745223185422914992006460893085523949518747052097319358193378697931652326752042142239336421790958496682974373076635520836784028919211864805605376
cnf/soos/or-100-10-7-UC-40.cnf.gz.no_w.cnf, 3591666401280
cnf/soos/110.sk_3_88.cnf.gz.no_w.cnf, 18889465931478580854784
cnf/soos/or-70-10-6-UC-30.cnf.gz.no_w.cnf, 11403264
cnf/soos/or-100-20-4-UC-30.cnf.gz.no_w.cnf, 442739943910672433152
cnf/soos/blasted_case_2_b12_2.cnf.gz.no_w.cnf, 274877906944
cnf/soos/75-14-10-q.cnf.gz.no_w.cnf, 1412006979354108748474554421102313931675676955925788762341700965431346915180599249952936960497614998485448932749141998289061648432939195473813276544243473053215398045741358060286316036246351763861878679739417265182867456
cnf/soos/or-100-20-5-UC-50.cnf.gz.no_w.cnf, 623307128832
cnf/soos/or-60-10-8.cnf.gz.no_w.cnf, 1152921504606846976
cnf/soos/90-26-8-q.cnf.gz.no_w.cnf, 476418619515067823588714793638656202201857139291083867959899955667653856265612022291529050965698956954980403301461703015038614868574193962397485499515664041394986281501470694218497988307090612350614568889981811581986638138356992766991125087684991039263797693265785104917948470363624188015370806861100688624248678603221354110605494242806696770917600281683633644108236805349374738136918815731368582599191891954042154031640578510234055103862187476613117399488481460317825611407737894256555037882572203580919569719825554820635703945122525655142867259335210893272327056051927519150227161849803955583483422130016277366149645187225958439976324236745223185422914992006460893085523949518747052097319358193378697931652326752042142239336421790958496682974373076635520836784028919211864805605376
cnf/soos/blasted_case23.cnf.gz.no_w.cnf, 2048
cnf/soos/s1196a_7_4.cnf.gz.no_w.cnf, 1609039872
cnf/soos/90-38-1-q.cnf.gz.no_w.cnf, 9833216794563586412673546851935784735036298022939299307168781583307095263130479479561584660765753892309056501504709497493650720759998742605163162921336987682220690190766603552624282836982070138904907035820233050804375677341895210181493956205753667026636235768924408383716640144372091796066391036236477425391131069666654372926428722611299462282232645024821267423670486172847303939590999857696132962476148009082225589850771775932415816021081031148391579524592346793554421027170754778419632028678817742804162114959268959919335413377865994364943800317520245980893344111420651843236172853452463942957926496769489422963444035925426363582247546316515338034444279843981511849171177468823974133839237801383556796808161891370465682737908403319568943393611711617300402448936152764197829955667205002300188525007732305296584847465518905985353179941553213867321747544051090803076055115251757455813997559638894103766934700994444060371813082734246169397955325338762031304723724204334076725878739613333719510890947227507683068690113349249959223767310615400940874261124666454683696734312691588490557613388951952741335630329188408604693014299784211445426253750501036310592228758212403691526726632522911109045957729337890748859687216198746576225690708407364796575729759856194495685515548953551960553885236062678270547772372532452845080552012376342395308201384723242140430805664588067511353033051951079563127029273550636741047528414753724278379206976330772691467683459538197257832531609180524441464227169219328841315551994756822313182488823947157674270829622172653188334722375744697952875247700735768007834158966273900631372298978299531467649956816608065796274447834218681211642518208909130417730177629700505993216
cnf/soos/90-10-9-q.cnf.gz.no_w.cnf, 4403517342700937302292776118980006926329404779203099757576170571622891922089890831494435621971441318184878080
cnf/soos/75-24-9-q.cnf.gz.no_w.cnf, 47231357286853767522716755927596215561986116650661432804728678927314249532098526380077034785580457260247952241007887375273000474840328294138062827690568625295902758435629765020876675007650887240298461920809005107679471980423130606355155258698193159389560724524486703687418766300787462745455454840419015572190253146649400636972799438629962334231348365404499947909495159747380366091782990708788254353238300987924815581261908398640232974138357658032571267179157147109522541069514133699125447168383688965455196623597661591747482353177871522320071696622482801372011199249874325447348286802406804399292729136049684688723519643837248433295481915701800013423925974328672256
cnf/soos/75-20-9-q.cnf.gz.no_w.cnf, 63212959041908641992524344125536573510248722380167432939902366232199266690039241808318937457038895002121773789143009311357704607884274820267357213179584792056101195176119512253948695318924180260766270099905171443542410861103416896352947374208198994672241144310868519434748189230198363572429980763544188914475580835822671678956977253263450486542907656350993897750052964969260961873523391966470735375892795488159468691076673701137982074185403735292976027402240
cnf/soos/or-70-10-5.cnf.gz.no_w.cnf, 1180591620717411303424
cnf/soos/03A-2.cnf.gz.no_w.cnf, 8589934592
cnf/soos/or-60-5-5-UC-20.cnf.gz.no_w.cnf, 52428800
cnf/soos/75-16-10-q.cnf.gz.no_w.cnf, 13704347828531248706746943982949483562169694018492979334657993455455709096390286706592271186396576927035585038450418439632989457622941851003000294635439668871215859265563790198255797953032887942996124428330150845291120372082586542892455823834253232893039007691865390300583821454676129218560
