file,lmc
cnf/soos/75-23-2-q.cnf.gz.no_w.cnf, 8.01038e+608
cnf/soos/90-10-4-q.cnf.gz.no_w.cnf, 2.2499e+108
cnf/soos/blasted_case51.cnf.gz.no_w.cnf, 236453
cnf/soos/or-70-5-8-UC-30.cnf.gz.no_w.cnf, 3.54484e+06
cnf/soos/blasted_case203.cnf.gz.no_w.cnf, 5.81506e+13
cnf/soos/50-20-9-q.cnf.gz.no_w.cnf, 3.12875e+457
cnf/soos/90-30-10-q.cnf.gz.no_w.cnf, 2.86473e+1047
cnf/soos/90-12-3-q.cnf.gz.no_w.cnf, 1.66885e+159
cnf/soos/or-70-10-9-UC-20.cnf.gz.no_w.cnf, 2.05964e+10
cnf/soos/or-50-5-7-UC-10.cnf.gz.no_w.cnf, 2.34185e+12
cnf/soos/s641_7_4.cnf.gz.no_w.cnf, 5.25614e+15
cnf/soos/or-60-10-5-UC-30.cnf.gz.no_w.cnf, 1.25914e+08
cnf/soos/75-26-7-q.cnf.gz.no_w.cnf, 4.44791e+782
cnf/soos/or-100-10-7-UC-40.cnf.gz.no_w.cnf, 3.01294e+12
cnf/soos/or-70-10-6-UC-30.cnf.gz.no_w.cnf, 1.01028e+07
cnf/soos/or-100-20-4-UC-30.cnf.gz.no_w.cnf, 2.44801e+20
cnf/soos/blasted_case_2_b12_2.cnf.gz.no_w.cnf, 2.18683e+11
cnf/soos/75-14-10-q.cnf.gz.no_w.cnf, 1.27782e+219
cnf/soos/or-100-20-5-UC-50.cnf.gz.no_w.cnf, 5.71139e+11
cnf/soos/or-60-10-8.cnf.gz.no_w.cnf, 3.53871e+17
cnf/soos/90-46-1-q.cnf.gz.no_w.cnf, 2.93641e+2492
cnf/soos/90-26-8-q.cnf.gz.no_w.cnf, 4.48141e+782
cnf/soos/blasted_case23.cnf.gz.no_w.cnf, 1987.53
cnf/soos/s1196a_7_4.cnf.gz.no_w.cnf, 1.39813e+09
cnf/soos/90-38-1-q.cnf.gz.no_w.cnf, 6.08519e+1692
cnf/soos/75-25-5-q.cnf.gz.no_w.cnf, 1.32339e+722
cnf/soos/90-10-9-q.cnf.gz.no_w.cnf, 4.33306e+108
cnf/soos/75-24-9-q.cnf.gz.no_w.cnf, 3.66512e+664
cnf/soos/75-20-9-q.cnf.gz.no_w.cnf, 5.85365e+457
cnf/soos/or-70-10-5.cnf.gz.no_w.cnf, 2.39299e+20
cnf/soos/or-60-5-5-UC-20.cnf.gz.no_w.cnf, 4.79903e+07
cnf/soos/75-16-10-q.cnf.gz.no_w.cnf, 1.29061e+289
cnf/soos/or-70-10-8-UC-20.cnf.gz.no_w.cnf, 3.23761e+08
cnf/soos/blasted_case10.cnf.gz.no_w.cnf, 9.09704e+18
cnf/soos/75-25-8-q.cnf.gz.no_w.cnf, 3.10683e+722
cnf/soos/or-50-20-4.cnf.gz.no_w.cnf, 3.75239e+14
cnf/soos/90-50-2-q.cnf.gz.no_w.cnf, 
cnf/soos/or-70-10-2-UC-10.cnf.gz.no_w.cnf, 5.93142e+17
cnf/soos/90-42-9-q.cnf.gz.no_w.cnf, 5.42547e+2072
cnf/soos/90-30-2-q.cnf.gz.no_w.cnf, 3.62733e+1047
cnf/soos/or-50-5-4-UC-30.cnf.gz.no_w.cnf, 9.72449e+07
cnf/soos/ConcreteActivityService.sk_13_28.cnf.gz.no_w.cnf, 3.94556e+17
cnf/soos/s444_7_4.cnf.gz.no_w.cnf, 1.07762e+07
cnf/soos/or-50-20-3-UC-20.cnf.gz.no_w.cnf, 2.49775e+09
cnf/soos/or-60-5-10-UC-30.cnf.gz.no_w.cnf, 8.98145e+06
cnf/soos/or-50-20-7.cnf.gz.no_w.cnf, 4.68574e+14
cnf/soos/75-16-6-q.cnf.gz.no_w.cnf, 8.98048e+288
cnf/soos/blasted_case138.cnf.gz.no_w.cnf, 1.50466e+35
cnf/soos/or-50-5-4.cnf.gz.no_w.cnf, 4.55152e+14
cnf/soos/s832a_3_2.cnf.gz.no_w.cnf, 281297
cnf/soos/90-14-5-q.cnf.gz.no_w.cnf, 5.67676e+218
cnf/soos/or-50-5-4-UC-40.cnf.gz.no_w.cnf, 1.1077e+06
cnf/soos/07A-3.cnf.gz.no_w.cnf, 3.69367e+11
cnf/soos/s1423a_15_7.cnf.gz.no_w.cnf, 3.26332e+26
cnf/soos/or-70-20-8-UC-10.cnf.gz.no_w.cnf, 1.70515e+18
cnf/soos/90-42-7-q.cnf.gz.no_w.cnf, 6.08392e+2073
cnf/soos/or-50-20-2-UC-40.cnf.gz.no_w.cnf, 7.87292e+08
cnf/soos/or-60-10-8-UC-20.cnf.gz.no_w.cnf, 7.40139e+10
cnf/soos/or-60-20-3-UC-30.cnf.gz.no_w.cnf, 8.3363e+09
cnf/soos/or-70-20-3-UC-10.cnf.gz.no_w.cnf, 1.01014e+19
cnf/soos/or-100-20-3-UC-20.cnf.gz.no_w.cnf, 9.36818e+23
cnf/soos/75-26-10-q.cnf.gz.no_w.cnf, 3.8346e+782
cnf/soos/or-70-20-2.cnf.gz.no_w.cnf, 2.70875e+20
cnf/soos/or-50-20-8.cnf.gz.no_w.cnf, 3.94957e+14
cnf/soos/or-60-20-2-UC-10.cnf.gz.no_w.cnf, 2.40486e+15
cnf/soos/75-26-5-q.cnf.gz.no_w.cnf, 6.45616e+782
cnf/soos/50-20-3-q.cnf.gz.no_w.cnf, 4.83398e+457
cnf/soos/or-70-5-6-UC-20.cnf.gz.no_w.cnf, 2.73981e+11
cnf/soos/90-15-4-q.cnf.gz.no_w.cnf, 3.92889e+252
cnf/soos/07A-2.cnf.gz.no_w.cnf, 3.82252e+11
cnf/soos/90-20-9-q.cnf.gz.no_w.cnf, 3.52062e+457
cnf/soos/or-50-10-10.cnf.gz.no_w.cnf, 3.8452e+14
cnf/soos/57.sk_4_64.cnf.gz.no_w.cnf, 9.0072e+15
cnf/soos/or-100-5-8-UC-30.cnf.gz.no_w.cnf, 3.63582e+12
cnf/soos/or-70-5-10-UC-10.cnf.gz.no_w.cnf, 3.77642e+14
cnf/soos/90-22-7-q.cnf.gz.no_w.cnf, 1.719e+556
cnf/soos/or-100-10-5-UC-30.cnf.gz.no_w.cnf, 2.03293e+15
cnf/soos/90-23-9-q.cnf.gz.no_w.cnf, 
cnf/soos/PhaseService.sk_14_27.cnf.gz.no_w.cnf, 2.29269e+15
cnf/soos/or-100-20-4-UC-20.cnf.gz.no_w.cnf, 4.47988e+19
cnf/soos/50-12-7-q.cnf.gz.no_w.cnf, 8.25298e+158
cnf/soos/50-14-7-q.cnf.gz.no_w.cnf, 1.27281e+219
cnf/soos/or-100-10-1-UC-20.cnf.gz.no_w.cnf, 3.86483e+14
cnf/soos/blasted_case_0_ptb_1.cnf.gz.no_w.cnf, 2.52592e+26
cnf/soos/90-30-3-q.cnf.gz.no_w.cnf, 5.5264e+1047
cnf/soos/90-12-7-q.cnf.gz.no_w.cnf, 4.8335e+158
cnf/soos/or-100-20-3.cnf.gz.no_w.cnf, 6.67224e+28
cnf/soos/90-20-10-q.cnf.gz.no_w.cnf, 2.02155e+456
cnf/soos/or-100-20-4-UC-60.cnf.gz.no_w.cnf, 9.25273e+12
cnf/soos/or-70-20-9.cnf.gz.no_w.cnf, 2.42277e+20
cnf/soos/90-22-9-q.cnf.gz.no_w.cnf, 6.38327e+555
cnf/soos/or-50-5-9-UC-40.cnf.gz.no_w.cnf, 7065.6
cnf/soos/or-100-5-3-UC-40.cnf.gz.no_w.cnf, 1.73136e+11
cnf/soos/90-50-1-q.cnf.gz.no_w.cnf, 
cnf/soos/blasted_case112.cnf.gz.no_w.cnf, 30799.3
cnf/soos/75-19-7-q.cnf.gz.no_w.cnf, 6.14129e+411
cnf/soos/blasted_case105.cnf.gz.no_w.cnf, 1.43997e+12
cnf/soos/s5378a_3_2.cnf.gz.no_w.cnf, 1.21467e+62
cnf/soos/blasted_case128.cnf.gz.no_w.cnf, 62.084
cnf/soos/or-60-10-10-UC-30.cnf.gz.no_w.cnf, 5.80495e+07
cnf/soos/blasted_case63.cnf.gz.no_w.cnf, 33616.8
cnf/soos/or-50-20-1-UC-40.cnf.gz.no_w.cnf, 8.34237e+06
cnf/soos/or-70-5-9-UC-30.cnf.gz.no_w.cnf, 935592
cnf/soos/75-23-9-q.cnf.gz.no_w.cnf, 5.26025e+608
cnf/soos/or-100-10-5-UC-50.cnf.gz.no_w.cnf, 1.05501e+11
cnf/soos/s1423a_7_4.cnf.gz.no_w.cnf, 8.3611e+26
cnf/soos/or-70-20-7-UC-30.cnf.gz.no_w.cnf, 3.03749e+10
cnf/soos/blasted_case_3_4_b14_even.cnf.gz.no_w.cnf, 4.5731e+39
cnf/soos/90-18-7-q.cnf.gz.no_w.cnf, 3.62682e+368
cnf/soos/or-60-10-10-UC-20.cnf.gz.no_w.cnf, 2.05178e+11
cnf/soos/or-100-20-2-UC-60.cnf.gz.no_w.cnf, 1.36438e+18
cnf/soos/90-21-1-q.cnf.gz.no_w.cnf, 5.37518e+505
cnf/soos/75-20-7-q.cnf.gz.no_w.cnf, 3.39153e+457
cnf/soos/or-60-10-10-UC-10.cnf.gz.no_w.cnf, 1.44253e+15
cnf/soos/or-60-20-1.cnf.gz.no_w.cnf, 2.08237e+17
cnf/soos/or-60-20-8-UC-20.cnf.gz.no_w.cnf, 2.60472e+09
cnf/soos/90-46-2-q.cnf.gz.no_w.cnf, 9.06358e+2491
cnf/soos/s953a_15_7.cnf.gz.no_w.cnf, 1.0456e+13
cnf/soos/50-18-10-q.cnf.gz.no_w.cnf, 4.50172e+368
cnf/soos/or-70-20-3.cnf.gz.no_w.cnf, 1.91305e+20
cnf/soos/or-50-5-10-UC-10.cnf.gz.no_w.cnf, 3.46887e+09
cnf/soos/90-16-2-q.cnf.gz.no_w.cnf, 1.04732e+289
cnf/soos/90-18-5-q.cnf.gz.no_w.cnf, 4.24719e+368
cnf/soos/or-50-5-4-UC-20.cnf.gz.no_w.cnf, 1.59294e+12
cnf/soos/75-19-4-q.cnf.gz.no_w.cnf, 6.1168e+411
cnf/soos/blasted_case_3_b14_1.cnf.gz.no_w.cnf, 3.47664e+12
cnf/soos/blasted_squaring11.cnf.gz.no_w.cnf, 1.49034e+11
cnf/soos/or-60-20-1-UC-40.cnf.gz.no_w.cnf, 6.4108e+08
cnf/soos/or-60-5-1-UC-10.cnf.gz.no_w.cnf, 2.09866e+11
cnf/soos/or-60-20-9-UC-10.cnf.gz.no_w.cnf, 1.02237e+13
cnf/soos/75-19-6-q.cnf.gz.no_w.cnf, 5.85052e+411
cnf/soos/blasted_case106.cnf.gz.no_w.cnf, 2.85361e+12
cnf/soos/or-60-20-6-UC-20.cnf.gz.no_w.cnf, 3.11623e+13
cnf/soos/75-24-7-q.cnf.gz.no_w.cnf, 5.90032e+664
cnf/soos/or-60-20-4-UC-10.cnf.gz.no_w.cnf, 1.81012e+16
cnf/soos/90-10-3-q.cnf.gz.no_w.cnf, 1.88507e+108
cnf/soos/blasted_case62.cnf.gz.no_w.cnf, 1.01371e+09
cnf/soos/75-14-4-q.cnf.gz.no_w.cnf, 1.34633e+219
cnf/soos/or-60-20-1-UC-20.cnf.gz.no_w.cnf, 3.24723e+11
cnf/soos/or-100-5-10-UC-30.cnf.gz.no_w.cnf, 1.28952e+11
cnf/soos/90-26-6-q.cnf.gz.no_w.cnf, 4.0274e+782
cnf/soos/50-10-3-q.cnf.gz.no_w.cnf, 2.17025e+108
cnf/soos/blasted_case1_b14_even3.cnf.gz.no_w.cnf, 1.19458e+36
cnf/soos/90-16-4-q.cnf.gz.no_w.cnf, 9.441e+288
cnf/soos/or-60-5-1-UC-20.cnf.gz.no_w.cnf, 6.20823e+09
cnf/soos/or-100-20-9-UC-30.cnf.gz.no_w.cnf, 1.56147e+17
cnf/soos/or-100-10-5-UC-20.cnf.gz.no_w.cnf, 1.99653e+18
cnf/soos/90-12-1-q.cnf.gz.no_w.cnf, 1.42788e+159
cnf/soos/s1488_3_2.cnf.gz.no_w.cnf, 3224
cnf/soos/90-21-9-q.cnf.gz.no_w.cnf, 6.71897e+505
cnf/soos/tire-4.cnf.gz.no_w.cnf, 9.02513e+13
cnf/soos/75-24-3-q.cnf.gz.no_w.cnf, 4.20304e+664
cnf/soos/or-60-10-2.cnf.gz.no_w.cnf, 2.68518e+17
cnf/soos/90-38-10-q.cnf.gz.no_w.cnf, 9.05902e+1692
cnf/soos/or-60-5-8-UC-20.cnf.gz.no_w.cnf, 5.13766e+07
cnf/soos/or-60-10-4.cnf.gz.no_w.cnf, 2.75881e+17
cnf/soos/75-10-10-q.cnf.gz.no_w.cnf, 4.76685e+107
cnf/soos/90-20-6-q.cnf.gz.no_w.cnf, 1.74475e+457
cnf/soos/or-50-20-5-UC-30.cnf.gz.no_w.cnf, 7.10408e+08
cnf/soos/or-100-5-4-UC-20.cnf.gz.no_w.cnf, 1.13729e+20
cnf/soos/or-60-20-3-UC-40.cnf.gz.no_w.cnf, 4.9329e+08
cnf/soos/blasted_case1.cnf.gz.no_w.cnf, 128770
cnf/soos/90-50-4-q.cnf.gz.no_w.cnf, 4.26747e+2949
cnf/soos/or-70-20-1-UC-20.cnf.gz.no_w.cnf, 6.06641e+12
cnf/soos/or-60-10-4-UC-20.cnf.gz.no_w.cnf, 4.51102e+08
cnf/soos/or-100-5-3-UC-50.cnf.gz.no_w.cnf, 4.18196e+09
cnf/soos/s713_15_7.cnf.gz.no_w.cnf, 4.29633e+15
cnf/soos/90-38-6-q.cnf.gz.no_w.cnf, 3.24585e+1691
cnf/soos/blasted_case_1_b14_2.cnf.gz.no_w.cnf, 8.02324e+11
cnf/soos/blasted_case116.cnf.gz.no_w.cnf, 2.92851e+07
cnf/soos/90-21-8-q.cnf.gz.no_w.cnf, 
cnf/soos/90-25-6-q.cnf.gz.no_w.cnf, 1.30017e+722
cnf/soos/90-20-2-q.cnf.gz.no_w.cnf, 6.19732e+457
cnf/soos/or-100-10-9-UC-10.cnf.gz.no_w.cnf, 6.93275e+25
cnf/soos/or-50-20-8-UC-30.cnf.gz.no_w.cnf, 6.88967e+06
cnf/soos/90-19-10-q.cnf.gz.no_w.cnf, 5.98275e+411
cnf/soos/or-70-5-7-UC-20.cnf.gz.no_w.cnf, 5.65434e+12
cnf/soos/s838_7_4.cnf.gz.no_w.cnf, 1.76628e+19
cnf/soos/75-18-4-q.cnf.gz.no_w.cnf, 7.1389e+367
cnf/soos/or-50-10-5-UC-20.cnf.gz.no_w.cnf, 1.11099e+11
cnf/soos/or-100-10-3-UC-30.cnf.gz.no_w.cnf, 1.199e+14
cnf/soos/or-50-20-3.cnf.gz.no_w.cnf, 3.90175e+14
cnf/soos/blasted_case55.cnf.gz.no_w.cnf, 1.01421e+06
cnf/soos/90-22-8-q.cnf.gz.no_w.cnf, 
cnf/soos/75-12-1-q.cnf.gz.no_w.cnf, 2.83877e+158
cnf/soos/75-12-4-q.cnf.gz.no_w.cnf, 4.25563e+158
cnf/soos/or-60-20-6-UC-10.cnf.gz.no_w.cnf, 1.38441e+16
cnf/soos/or-100-10-1-UC-10.cnf.gz.no_w.cnf, 3.75777e+22
cnf/soos/or-100-10-10.cnf.gz.no_w.cnf, 6.53763e+28
cnf/soos/blasted_case204.cnf.gz.no_w.cnf, 5.29427e+13
cnf/soos/75-25-10-q.cnf.gz.no_w.cnf, 2.75064e+722
cnf/soos/or-50-5-3-UC-20.cnf.gz.no_w.cnf, 1.02596e+06
cnf/soos/or-50-20-1-UC-10.cnf.gz.no_w.cnf, 1.84821e+13
cnf/soos/blasted_case_2_b14_2.cnf.gz.no_w.cnf, 7.80591e+11
cnf/soos/90-16-3-q.cnf.gz.no_w.cnf, 5.05612e+288
cnf/soos/75-24-4-q.cnf.gz.no_w.cnf, 8.21352e+664
cnf/soos/or-100-5-5-UC-50.cnf.gz.no_w.cnf, 3.69407e+08
cnf/soos/or-100-10-7.cnf.gz.no_w.cnf, 1.46969e+29
cnf/soos/90-19-6-q.cnf.gz.no_w.cnf, 8.02839e+411
cnf/soos/or-70-20-9-UC-10.cnf.gz.no_w.cnf, 2.68965e+13
cnf/soos/or-60-20-1-UC-30.cnf.gz.no_w.cnf, 3.00392e+09
cnf/soos/75-20-1-q.cnf.gz.no_w.cnf, 3.38597e+457
cnf/soos/75-12-9-q.cnf.gz.no_w.cnf, 8.51805e+158
cnf/soos/50-10-8-q.cnf.gz.no_w.cnf, 2.24992e+108
cnf/soos/s526_3_2.cnf.gz.no_w.cnf, 3.92643e+06
cnf/soos/50-14-8-q.cnf.gz.no_w.cnf, 1.34936e+219
cnf/soos/or-50-10-6-UC-30.cnf.gz.no_w.cnf, 4.89938e+08
cnf/soos/or-60-20-8.cnf.gz.no_w.cnf, 4.19672e+17
cnf/soos/or-60-5-3-UC-20.cnf.gz.no_w.cnf, 1.05416e+12
cnf/soos/or-50-20-7-UC-40.cnf.gz.no_w.cnf, 497560
cnf/soos/blasted_case135.cnf.gz.no_w.cnf, 1.95044e+06
cnf/soos/or-100-20-7-UC-40.cnf.gz.no_w.cnf, 6.90752e+16
cnf/soos/or-60-10-9-UC-20.cnf.gz.no_w.cnf, 8.46323e+08
cnf/soos/75-21-4-q.cnf.gz.no_w.cnf, 5.13816e+505
cnf/soos/or-70-5-6-UC-10.cnf.gz.no_w.cnf, 1.13016e+17
cnf/soos/or-70-10-2-UC-20.cnf.gz.no_w.cnf, 6.33015e+13
cnf/soos/or-70-10-8.cnf.gz.no_w.cnf, 2.24384e+20
cnf/soos/90-25-4-q.cnf.gz.no_w.cnf, 4.38877e+722
cnf/soos/blasted_squaring25.cnf.gz.no_w.cnf, 2.80157e+07
cnf/soos/50-12-5-q.cnf.gz.no_w.cnf, 7.69921e+158
cnf/soos/50-10-2-q.cnf.gz.no_w.cnf, 2.29451e+108
cnf/soos/80.sk_2_48.cnf.gz.no_w.cnf, 1.06326e+12
cnf/soos/75-22-2-q.cnf.gz.no_w.cnf, 3.18142e+556
cnf/soos/or-50-10-2-UC-10.cnf.gz.no_w.cnf, 5.63795e+09
cnf/soos/or-50-5-3.cnf.gz.no_w.cnf, 6.41095e+14
cnf/soos/or-60-20-10.cnf.gz.no_w.cnf, 2.14409e+17
cnf/soos/90-16-5-q.cnf.gz.no_w.cnf, 9.27602e+288
cnf/soos/or-50-5-5-UC-30.cnf.gz.no_w.cnf, 242106
cnf/soos/or-100-20-10-UC-40.cnf.gz.no_w.cnf, 5.27034e+16
cnf/soos/75-17-8-q.cnf.gz.no_w.cnf, 3.08537e+327
cnf/soos/blasted_squaring5.cnf.gz.no_w.cnf, 6.68987e+10
cnf/soos/or-70-10-6-UC-20.cnf.gz.no_w.cnf, 2.77057e+12
cnf/soos/or-70-5-7-UC-30.cnf.gz.no_w.cnf, 2.18494e+08
cnf/soos/75-18-5-q.cnf.gz.no_w.cnf, 2.61338e+368
cnf/soos/or-100-5-5-UC-20.cnf.gz.no_w.cnf, 2.01342e+18
cnf/soos/90-21-4-q.cnf.gz.no_w.cnf, 
cnf/soos/90-25-1-q.cnf.gz.no_w.cnf, 1.31399e+722
cnf/soos/or-100-5-3-UC-30.cnf.gz.no_w.cnf, 3.08234e+12
cnf/soos/or-60-10-9-UC-10.cnf.gz.no_w.cnf, 3.70595e+11
cnf/soos/27.sk_3_32.cnf.gz.no_w.cnf, 6.71089e+07
cnf/soos/or-60-20-7-UC-40.cnf.gz.no_w.cnf, 9.34547e+07
cnf/soos/90-25-7-q.cnf.gz.no_w.cnf, 6.97037e+721
cnf/soos/90-21-5-q.cnf.gz.no_w.cnf, 2.26992e+505
cnf/soos/or-100-20-6-UC-50.cnf.gz.no_w.cnf, 1.53405e+13
cnf/soos/blasted_squaring29.cnf.gz.no_w.cnf, 7.61801e+07
cnf/soos/blasted_case24.cnf.gz.no_w.cnf, 249.858
cnf/soos/77.sk_3_44.cnf.gz.no_w.cnf, 1.77425e+10
cnf/soos/or-70-10-8-UC-30.cnf.gz.no_w.cnf, 498106
cnf/soos/or-100-5-4-UC-40.cnf.gz.no_w.cnf, 9.25801e+08
cnf/soos/50-16-5-q.cnf.gz.no_w.cnf, 8.5624e+288
cnf/soos/4step.cnf.gz.no_w.cnf, 81100.8
cnf/soos/s953a_3_2.cnf.gz.no_w.cnf, 8.92267e+12
cnf/soos/blasted_case58.cnf.gz.no_w.cnf, 34100.4
cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf, 4.27651e+07
cnf/soos/or-60-5-1.cnf.gz.no_w.cnf, 3.02628e+17
cnf/soos/or-70-20-8-UC-20.cnf.gz.no_w.cnf, 3.43585e+17
cnf/soos/50-16-6-q.cnf.gz.no_w.cnf, 4.06456e+288
cnf/soos/s420_new_7_4.cnf.gz.no_w.cnf, 7.04808e+09
cnf/soos/or-60-10-1-UC-40.cnf.gz.no_w.cnf, 1.53438e+08
cnf/soos/50-10-9-q.cnf.gz.no_w.cnf, 2.28476e+108
cnf/soos/or-50-20-10-UC-40.cnf.gz.no_w.cnf, 6.04574e+06
cnf/soos/75-19-2-q.cnf.gz.no_w.cnf, 1.39142e+411
cnf/soos/or-60-20-5.cnf.gz.no_w.cnf, 3.9702e+17
cnf/soos/90-30-9-q.cnf.gz.no_w.cnf, 3.62602e+1047
cnf/soos/06A-2.cnf.gz.no_w.cnf, 6.6572e+10
cnf/soos/90-17-5-q.cnf.gz.no_w.cnf, 6.40213e+327
cnf/soos/blasted_case201.cnf.gz.no_w.cnf, 1.93835e+12
cnf/soos/or-100-20-7-UC-30.cnf.gz.no_w.cnf, 2.64871e+17
cnf/soos/or-100-20-3-UC-30.cnf.gz.no_w.cnf, 3.11784e+19
cnf/soos/blasted_case209.cnf.gz.no_w.cnf, 1.03862e+26
cnf/soos/or-100-10-6-UC-10.cnf.gz.no_w.cnf, 1.14097e+24
cnf/soos/90-42-5-q.cnf.gz.no_w.cnf, 1.43765e+2073
cnf/soos/90-26-3-q.cnf.gz.no_w.cnf, 9.49415e+781
cnf/soos/or-60-10-2-UC-40.cnf.gz.no_w.cnf, 835441
cnf/soos/or-70-5-3-UC-10.cnf.gz.no_w.cnf, 8.16897e+08
cnf/soos/or-70-10-3.cnf.gz.no_w.cnf, 2.25295e+20
cnf/soos/90-23-7-q.cnf.gz.no_w.cnf, 1.7416e+609
cnf/soos/or-60-20-4-UC-30.cnf.gz.no_w.cnf, 2.57072e+12
cnf/soos/blasted_case127.cnf.gz.no_w.cnf, 61.948
cnf/soos/90-22-4-q.cnf.gz.no_w.cnf, 8.66776e+555
cnf/soos/s713_7_4.cnf.gz.no_w.cnf, 6.22345e+15
cnf/soos/or-70-10-1-UC-40.cnf.gz.no_w.cnf, 1.75791e+08
cnf/soos/or-100-5-6.cnf.gz.no_w.cnf, 7.07729e+28
cnf/soos/or-50-20-9-UC-40.cnf.gz.no_w.cnf, 1.08616e+07
cnf/soos/s641_15_7.cnf.gz.no_w.cnf, 5.44759e+15
cnf/soos/90-17-3-q.cnf.gz.no_w.cnf, 3.28395e+327
cnf/soos/blasted_case38.cnf.gz.no_w.cnf, 3962.36
cnf/soos/or-60-5-5-UC-30.cnf.gz.no_w.cnf, 1.24987e+07
cnf/soos/or-100-10-2-UC-20.cnf.gz.no_w.cnf, 2.61718e+17
cnf/soos/tire-1.cnf.gz.no_w.cnf, 6.70307e+08
cnf/soos/s526a_7_4.cnf.gz.no_w.cnf, 6.82747e+06
cnf/soos/blasted_case9.cnf.gz.no_w.cnf, 1.87505e+14
cnf/soos/08A-2.cnf.gz.no_w.cnf, 8.61141e+11
cnf/soos/75-15-2-q.cnf.gz.no_w.cnf, 6.87776e+252
cnf/soos/or-50-5-7-UC-30.cnf.gz.no_w.cnf, 2.6766e+06
cnf/soos/or-50-10-5-UC-10.cnf.gz.no_w.cnf, 5.20204e+11
cnf/soos/or-100-10-10-UC-10.cnf.gz.no_w.cnf, 1.40925e+24
cnf/soos/s298_15_7.cnf.gz.no_w.cnf, 63159
cnf/soos/or-70-20-6-UC-20.cnf.gz.no_w.cnf, 2.41106e+13
cnf/soos/75-10-1-q.cnf.gz.no_w.cnf, 7.14195e+106
cnf/soos/or-50-20-7-UC-30.cnf.gz.no_w.cnf, 4.74979e+07
cnf/soos/or-70-10-4-UC-30.cnf.gz.no_w.cnf, 1.75453e+14
cnf/soos/or-50-10-5-UC-30.cnf.gz.no_w.cnf, 1.66299e+10
cnf/soos/75-19-3-q.cnf.gz.no_w.cnf, 6.11714e+410
cnf/soos/blasted_squaring9.cnf.gz.no_w.cnf, 1.69533e+11
cnf/soos/50-18-1-q.cnf.gz.no_w.cnf, 2.57866e+368
cnf/soos/s510_7_4.cnf.gz.no_w.cnf, 1.4411e+07
cnf/soos/or-60-10-6.cnf.gz.no_w.cnf, 3.52119e+17
cnf/soos/or-60-10-9.cnf.gz.no_w.cnf, 3.1671e+17
cnf/soos/90-50-3-q.cnf.gz.no_w.cnf, 1.1341e+2950
cnf/soos/blasted_case205.cnf.gz.no_w.cnf, 3.86347e+13
cnf/soos/log-4.cnf.gz.no_w.cnf, 
cnf/soos/or-70-20-1-UC-30.cnf.gz.no_w.cnf, 3.88859e+12
cnf/soos/90-12-8-q.cnf.gz.no_w.cnf, 1.71345e+159
cnf/soos/50-16-7-q.cnf.gz.no_w.cnf, 8.92287e+288
cnf/soos/75-21-8-q.cnf.gz.no_w.cnf, 3.45682e+505
cnf/soos/75-22-7-q.cnf.gz.no_w.cnf, 1.88457e+556
cnf/soos/or-70-10-7.cnf.gz.no_w.cnf, 2.48502e+20
cnf/soos/75-19-8-q.cnf.gz.no_w.cnf, 6.04758e+411
cnf/soos/blasted_case118.cnf.gz.no_w.cnf, 32768
cnf/soos/90-15-2-q.cnf.gz.no_w.cnf, 1.11852e+253
cnf/soos/90-24-4-q.cnf.gz.no_w.cnf, 1.15643e+664
cnf/soos/or-100-20-7.cnf.gz.no_w.cnf, 7.47633e+28
cnf/soos/or-70-20-8-UC-40.cnf.gz.no_w.cnf, 1.23798e+12
cnf/soos/75-24-1-q.cnf.gz.no_w.cnf, 7.73392e+664
cnf/soos/s27_7_4.cnf.gz.no_w.cnf, 68.032
cnf/soos/90-34-6-q.cnf.gz.no_w.cnf, 1.72886e+1351
cnf/soos/blasted_case30.cnf.gz.no_w.cnf, 500.644
cnf/soos/or-70-10-5-UC-20.cnf.gz.no_w.cnf, 2.61898e+12
cnf/soos/blasted_case123.cnf.gz.no_w.cnf, 1.70241e+09
cnf/soos/or-100-10-9-UC-30.cnf.gz.no_w.cnf, 3.13247e+16
cnf/soos/s641_3_2.cnf.gz.no_w.cnf, 3.17769e+15
cnf/soos/min-3s.cnf.gz.no_w.cnf, 4.08405e+44
cnf/soos/56.sk_6_38.cnf.gz.no_w.cnf, 3.40336e+09
cnf/soos/or-100-20-1-UC-20.cnf.gz.no_w.cnf, 7.17041e+22
cnf/soos/or-100-20-10-UC-50.cnf.gz.no_w.cnf, 7.0758e+13
cnf/soos/or-50-5-9.cnf.gz.no_w.cnf, 4.96983e+14
cnf/soos/or-100-10-2-UC-40.cnf.gz.no_w.cnf, 3.06492e+11
cnf/soos/90-15-10-q.cnf.gz.no_w.cnf, 4.51398e+252
cnf/soos/or-100-20-8-UC-40.cnf.gz.no_w.cnf, 3.0037e+15
cnf/soos/or-70-5-4-UC-20.cnf.gz.no_w.cnf, 1.45424e+13
cnf/soos/blasted_case46.cnf.gz.no_w.cnf, 60242.8
cnf/soos/75-25-4-q.cnf.gz.no_w.cnf, 3.91279e+722
cnf/soos/90-17-4-q.cnf.gz.no_w.cnf, 5.1445e+327
cnf/soos/or-60-10-5-UC-10.cnf.gz.no_w.cnf, 5.20817e+12
cnf/soos/or-100-20-5-UC-20.cnf.gz.no_w.cnf, 4.82033e+20
